# Wavelengths(nm)	0.0V	0.1V	0.2V	0.30000000000000004V	0.4V	0.5V	0.6000000000000001V	0.7000000000000001V	0.8V	0.9V	1.0V	1.1V	1.2000000000000002V	1.3V	1.4000000000000001V	1.5V	1.6V	1.7000000000000002V	1.8V	1.9000000000000001V	2.0V	2.1V	2.2V	2.3000000000000003V	2.4000000000000004V	2.5V	2.6V	2.7V	2.8000000000000003V	2.9000000000000004V	3.0V	3.1V	3.2V	3.3000000000000003V	3.4000000000000004V	3.5V	3.6V	3.7V	3.8000000000000003V	3.9000000000000004V	4.0V	4.1000000000000005V	4.2V	4.3V	4.4V	4.5V	4.6000000000000005V	4.7V	4.800000000000001V	4.9V	5.0V
8.442324212946576836e+02	0.000000000000000000e+00	-2.574589285714284870e+01	2.106482142857146300e+01	9.362142857142885077e+00	9.362142857142885077e+00	3.276750000000004093e+01	5.149178571428569740e+01	-9.362142857142885077e+00	3.978910714285711947e+01	-5.149178571428569740e+01	-9.362142857142885077e+00	1.638374999999996362e+01	6.085392857142858247e+01	2.808642857142854155e+01	7.021607142857192230e+00	-2.340535714285692848e+00	2.574589285714284870e+01	6.319446428571427532e+01	3.276750000000004093e+01	6.553499999999996817e+01	6.553499999999996817e+01	5.149178571428569740e+01	-1.170267857142857792e+01	7.723767857142854609e+01	3.276750000000004093e+01	5.149178571428569740e+01	2.340535714285715585e+01	-1.638374999999996362e+01	2.340535714285692848e+00	5.383232142857139024e+01	2.106482142857146300e+01	2.340535714285692848e+00	-2.340535714285692848e+00	0.000000000000000000e+00	1.076646428571428942e+02	-4.681071428571385695e+00	9.362142857142885077e+00	3.276750000000004093e+01	0.000000000000000000e+00	3.978910714285711947e+01	2.808642857142854155e+01	4.681071428571385695e+00	6.319446428571427532e+01	2.808642857142854155e+01	1.638374999999996362e+01	2.808642857142854155e+01	4.212964285714281232e+01	2.340535714285692848e+00	2.574589285714284870e+01	-2.340535714285692848e+00	2.808642857142854155e+01
8.445509734384302192e+02	0.000000000000000000e+00	4.681071428571385695e+00	3.042696428571423439e+01	7.021607142857078543e+00	2.106482142857146300e+01	4.915125000000000455e+01	2.106482142857146300e+01	-2.340535714285692848e+00	4.681071428571431170e+01	6.085392857142858247e+01	3.276750000000004093e+01	3.510803571428573377e+01	2.340535714285715585e+01	6.085392857142858247e+01	3.510803571428573377e+01	5.149178571428569740e+01	5.149178571428569740e+01	3.744857142857142662e+01	5.149178571428569740e+01	9.362142857142885077e+00	-3.744857142857142662e+01	1.872428571428565647e+01	-4.681071428571499382e+00	-1.404321428571427077e+01	2.574589285714284870e+01	2.574589285714284870e+01	1.872428571428565647e+01	2.340535714285715585e+01	8.191874999999993179e+01	0.000000000000000000e+00	-9.362142857142885077e+00	4.915125000000000455e+01	6.085392857142858247e+01	2.574589285714284870e+01	5.383232142857139024e+01	6.085392857142858247e+01	6.787553571428566102e+01	6.085392857142858247e+01	1.404321428571427077e+01	2.340535714285715585e+01	-1.170267857142857792e+01	3.978910714285711947e+01	4.447017857142850517e+01	2.106482142857146300e+01	8.894035714285712402e+01	6.319446428571427532e+01	-2.574589285714284870e+01	6.787553571428566102e+01	5.383232142857139024e+01	2.808642857142854155e+01	3.510803571428573377e+01
8.448694744672000070e+02	0.000000000000000000e+00	6.787553571428566102e+01	7.021607142857135386e+01	6.787553571428566102e+01	2.106482142857134932e+01	5.617285714285708309e+01	1.006430357142857019e+02	-1.638375000000007731e+01	3.744857142857142662e+01	1.872428571428565647e+01	7.723767857142854609e+01	2.106482142857134932e+01	6.553499999999996817e+01	6.787553571428566102e+01	1.170267857142856656e+02	-2.574589285714284870e+01	2.106482142857134932e+01	6.085392857142846879e+01	2.808642857142854155e+01	7.021607142857078543e+00	5.851339285714277594e+01	-2.106482142857146300e+01	1.872428571428565647e+01	1.638374999999996362e+01	3.042696428571423439e+01	4.915125000000000455e+01	6.319446428571427532e+01	4.447017857142850517e+01	3.978910714285711947e+01	1.357510714285713220e+02	6.553499999999996817e+01	2.340535714285704216e+01	7.021607142857135386e+01	7.021607142857078543e+00	7.957821428571423894e+01	5.617285714285708309e+01	7.255660714285704671e+01	-2.574589285714284870e+01	7.957821428571423894e+01	6.787553571428566102e+01	3.510803571428562009e+01	2.340535714285704216e+01	7.723767857142854609e+01	4.915125000000000455e+01	3.978910714285711947e+01	7.723767857142854609e+01	2.808642857142854155e+01	6.319446428571427532e+01	3.978910714285711947e+01	3.978910714285711947e+01	5.617285714285708309e+01
8.451879243670819051e+02	0.000000000000000000e+00	0.000000000000000000e+00	-1.638375000000007731e+01	3.744857142857142662e+01	-1.170267857142857792e+01	2.808642857142854155e+01	-2.340535714285692848e+00	1.872428571428565647e+01	1.872428571428565647e+01	2.106482142857134932e+01	-3.510803571428573377e+01	-2.340535714285692848e+00	-3.276750000000004093e+01	-1.638375000000007731e+01	1.404321428571427077e+01	5.617285714285708309e+01	3.978910714285711947e+01	4.212964285714281232e+01	-3.276750000000004093e+01	-2.340535714285715585e+01	1.404321428571427077e+01	6.553499999999996817e+01	-1.638375000000007731e+01	-4.681071428571431170e+01	-1.404321428571427077e+01	-2.340535714285715585e+01	-6.085392857142858247e+01	-4.681071428571499382e+00	-4.681071428571499382e+00	-2.808642857142865523e+01	3.042696428571423439e+01	0.000000000000000000e+00	1.404321428571427077e+01	-4.212964285714292600e+01	5.149178571428569740e+01	-4.681071428571431170e+01	5.383232142857139024e+01	1.638374999999996362e+01	-1.404321428571427077e+01	-1.170267857142857792e+01	1.638374999999996362e+01	7.021607142857135386e+01	1.404321428571427077e+01	9.362142857142771390e+00	-2.340535714285715585e+01	2.574589285714284870e+01	4.681071428571385695e+00	-7.021607142857192230e+00	-6.553500000000008185e+01	-3.276750000000004093e+01	4.447017857142850517e+01
8.455063231241904305e+02	0.000000000000000000e+00	7.021607142857078543e+00	7.021607142857078543e+00	-1.404321428571427077e+01	6.553499999999996817e+01	4.212964285714281232e+01	3.510803571428573377e+01	5.383232142857139024e+01	5.149178571428569740e+01	-1.404321428571427077e+01	2.808642857142854155e+01	-2.340535714285715585e+01	3.978910714285711947e+01	3.510803571428573377e+01	3.744857142857142662e+01	-3.978910714285711947e+01	-3.510803571428573377e+01	1.638374999999996362e+01	-1.872428571428577015e+01	3.744857142857142662e+01	6.787553571428566102e+01	2.106482142857146300e+01	3.042696428571423439e+01	4.681071428571431170e+01	4.681071428571385695e+00	8.659982142857143117e+01	5.617285714285708309e+01	7.021607142857078543e+00	6.553499999999996817e+01	-3.510803571428573377e+01	2.808642857142854155e+01	-2.340535714285715585e+01	3.978910714285711947e+01	-1.638375000000007731e+01	3.744857142857142662e+01	6.085392857142858247e+01	5.149178571428569740e+01	0.000000000000000000e+00	2.340535714285715585e+01	3.276749999999992724e+01	7.723767857142854609e+01	4.915125000000000455e+01	5.383232142857139024e+01	5.851339285714277594e+01	2.574589285714284870e+01	3.744857142857142662e+01	3.744857142857142662e+01	2.340535714285715585e+01	-7.021607142857192230e+00	6.319446428571427532e+01	3.978910714285711947e+01
8.458246707246406686e+02	0.000000000000000000e+00	2.574589285714284870e+01	-2.340535714285692848e+00	5.851339285714288962e+01	2.574589285714284870e+01	2.340535714285715585e+01	4.681071428571431170e+01	4.212964285714292600e+01	1.193673214285714721e+02	9.596196428571431625e+01	8.425928571428573832e+01	8.191875000000004547e+01	5.617285714285719678e+01	1.404321428571427077e+01	2.106482142857146300e+01	9.362142857142885077e+00	8.659982142857143117e+01	7.021607142857146755e+01	2.574589285714284870e+01	3.276750000000004093e+01	9.128089285714281687e+01	4.447017857142861885e+01	5.851339285714288962e+01	2.808642857142854155e+01	9.128089285714281687e+01	4.681071428571431170e+01	1.404321428571428214e+02	3.978910714285711947e+01	4.447017857142861885e+01	5.851339285714288962e+01	1.404321428571427077e+01	3.978910714285711947e+01	1.076646428571428942e+02	9.596196428571431625e+01	0.000000000000000000e+00	1.638374999999996362e+01	5.149178571428569740e+01	1.146862499999999727e+02	5.383232142857150393e+01	8.659982142857143117e+01	5.149178571428569740e+01	3.978910714285711947e+01	1.076646428571428942e+02	1.638374999999996362e+01	3.510803571428573377e+01	1.029835714285713948e+02	7.021607142857146755e+01	7.489714285714285325e+01	3.276750000000004093e+01	7.489714285714285325e+01	4.447017857142861885e+01
8.461429671545471365e+02	0.000000000000000000e+00	-2.106482142857134932e+01	-2.106482142857134932e+01	-6.085392857142846879e+01	4.681071428571499382e+00	2.340535714285806534e+00	1.872428571428577015e+01	4.681071428571431170e+01	-2.574589285714284870e+01	-1.872428571428565647e+01	2.106482142857146300e+01	2.340535714285806534e+00	-1.404321428571427077e+01	-2.808642857142854155e+01	9.362142857142885077e+00	-4.681071428571419801e+01	1.170267857142857792e+01	-7.021607142857078543e+00	3.744857142857142662e+01	-3.510803571428562009e+01	-1.404321428571427077e+01	-2.106482142857134932e+01	2.340535714285806534e+00	1.638375000000007731e+01	0.000000000000000000e+00	-2.574589285714284870e+01	3.978910714285723316e+01	-1.404321428571427077e+01	-2.340535714285704216e+01	-2.106482142857134932e+01	-9.362142857142771390e+00	2.106482142857146300e+01	-1.638374999999996362e+01	9.362142857142885077e+00	-2.340535714285704216e+01	-1.404321428571427077e+01	3.042696428571434808e+01	-2.574589285714284870e+01	-2.574589285714284870e+01	2.340535714285715585e+01	4.212964285714292600e+01	-2.106482142857134932e+01	-1.872428571428565647e+01	2.340535714285806534e+00	-2.340535714285692848e+00	1.872428571428577015e+01	4.681071428571431170e+01	3.744857142857142662e+01	-2.340535714285704216e+01	6.319446428571438901e+01	-7.021607142857135386e+01
8.464612124000250333e+02	0.000000000000000000e+00	2.574589285714284870e+01	7.021607142857078543e+00	-4.447017857142861885e+01	-5.617285714285719678e+01	-7.255660714285716040e+01	-7.021607142857192230e+00	-4.212964285714281232e+01	-6.085392857142858247e+01	-5.383232142857139024e+01	2.340535714285715585e+01	-4.915125000000000455e+01	-2.340535714285715585e+01	-3.510803571428573377e+01	1.638374999999996362e+01	-2.808642857142854155e+01	-2.340535714285692848e+00	2.340535714285692848e+00	-7.957821428571423894e+01	-5.383232142857139024e+01	4.681071428571385695e+00	-6.085392857142858247e+01	-1.872428571428577015e+01	-1.170267857142857792e+01	-7.723767857142854609e+01	-5.617285714285719678e+01	9.362142857142885077e+00	1.170267857142857792e+01	-5.617285714285719678e+01	7.021607142857078543e+00	-6.319446428571427532e+01	-5.149178571428569740e+01	-4.681071428571431170e+01	-8.191875000000004547e+01	-4.212964285714281232e+01	4.681071428571385695e+00	-2.106482142857146300e+01	-3.042696428571423439e+01	-7.021607142857146755e+01	-1.404321428571427077e+01	7.021607142857078543e+00	1.404321428571427077e+01	-4.212964285714281232e+01	4.681071428571385695e+00	3.744857142857142662e+01	-6.787553571428577470e+01	1.638374999999996362e+01	9.362142857142885077e+00	3.276750000000004093e+01	2.808642857142854155e+01	-8.659982142857143117e+01
8.467794064471888760e+02	0.000000000000000000e+00	4.447017857142861885e+01	3.042696428571434808e+01	-1.872428571428565647e+01	-3.510803571428573377e+01	2.340535714285692848e+00	2.574589285714284870e+01	-1.404321428571427077e+01	2.340535714285715585e+01	-4.447017857142850517e+01	2.340535714285715585e+01	-4.212964285714281232e+01	7.489714285714285325e+01	-4.212964285714281232e+01	-1.170267857142857792e+01	3.042696428571434808e+01	-4.681071428571385695e+00	1.872428571428577015e+01	-1.872428571428565647e+01	2.106482142857146300e+01	-1.170267857142857792e+01	1.638374999999996362e+01	3.978910714285711947e+01	4.447017857142861885e+01	4.915125000000000455e+01	3.276750000000004093e+01	9.362142857142885077e+00	7.021607142857192230e+00	1.638374999999996362e+01	3.978910714285711947e+01	-7.021607142857078543e+00	-2.340535714285692848e+00	-1.170267857142857792e+01	3.042696428571434808e+01	1.170267857142857792e+01	2.340535714285692848e+00	-4.681071428571385695e+00	-2.574589285714284870e+01	2.574589285714284870e+01	1.404321428571427077e+01	-9.362142857142885077e+00	-2.340535714285715585e+01	1.029835714285713948e+02	-3.276750000000004093e+01	-3.510803571428573377e+01	-4.212964285714281232e+01	9.362142857142885077e+00	7.723767857142854609e+01	4.447017857142861885e+01	-3.744857142857142662e+01	5.851339285714288962e+01
8.470975492821534090e+02	0.000000000000000000e+00	-3.978910714285723316e+01	3.978910714285711947e+01	9.362142857142771390e+00	-1.170267857142857792e+01	9.830249999999989541e+01	-2.340535714285806534e+00	-8.425928571428573832e+01	-1.404321428571438446e+01	9.362142857142850971e+01	2.340535714285692848e+00	1.872428571428565647e+01	-2.574589285714296238e+01	1.404321428571427077e+01	5.149178571428569740e+01	1.404321428571427077e+01	1.404321428571427077e+01	-4.212964285714292600e+01	-1.872428571428577015e+01	-7.021607142857192230e+00	9.362142857142771390e+00	-7.723767857142865978e+01	-2.574589285714296238e+01	1.872428571428565647e+01	1.170267857142846424e+01	-3.978910714285723316e+01	-2.574589285714296238e+01	4.915124999999989086e+01	2.574589285714284870e+01	2.340535714285692848e+00	4.681071428571385695e+00	4.681071428571385695e+00	7.021607142857078543e+00	4.447017857142850517e+01	2.340535714285692848e+00	2.340535714285704216e+01	7.021607142857078543e+00	9.362142857142771390e+00	2.106482142857134932e+01	7.957821428571423894e+01	-1.872428571428577015e+01	1.638374999999996362e+01	4.681071428571419801e+01	-4.447017857142861885e+01	-1.170267857142857792e+01	-1.638375000000007731e+01	-9.362142857142885077e+00	4.681071428571419801e+01	-1.638375000000007731e+01	3.978910714285711947e+01	-4.212964285714292600e+01
8.474156408910336040e+02	0.000000000000000000e+00	-4.915125000000000455e+01	-6.085392857142858247e+01	2.340535714285715585e+01	-3.042696428571423439e+01	-5.617285714285708309e+01	-7.489714285714285325e+01	4.681071428571499382e+00	-7.255660714285716040e+01	-7.957821428571423894e+01	-7.021607142857135386e+01	-4.915125000000000455e+01	-2.574589285714284870e+01	2.106482142857146300e+01	-5.851339285714277594e+01	1.872428571428577015e+01	-9.596196428571420256e+01	-2.808642857142854155e+01	-4.447017857142850517e+01	-8.191874999999993179e+01	-1.872428571428565647e+01	-3.042696428571423439e+01	-3.744857142857142662e+01	-3.042696428571423439e+01	1.404321428571427077e+01	-1.170267857142857792e+01	-3.276749999999992724e+01	-3.744857142857142662e+01	-3.978910714285711947e+01	-9.362142857142771390e+00	-2.340535714285715585e+01	-1.404321428571427077e+01	-1.170267857142857792e+01	-2.808642857142854155e+01	5.617285714285719678e+01	-2.340535714285715585e+01	2.106482142857146300e+01	2.340535714285715585e+01	-2.340535714285715585e+01	-9.362142857142771390e+00	-9.362142857142771390e+00	2.574589285714284870e+01	-3.510803571428562009e+01	-6.085392857142858247e+01	-2.340535714285715585e+01	-5.383232142857139024e+01	-7.255660714285716040e+01	1.404321428571427077e+01	5.149178571428569740e+01	-1.872428571428565647e+01	-1.170267857142857792e+01
8.477336812599443192e+02	0.000000000000000000e+00	1.146862500000000864e+02	5.383232142857150393e+01	1.170267857142857792e+01	6.085392857142858247e+01	7.489714285714285325e+01	2.574589285714284870e+01	5.851339285714288962e+01	5.383232142857150393e+01	3.276750000000004093e+01	4.915125000000000455e+01	3.042696428571434808e+01	6.553500000000008185e+01	9.128089285714293055e+01	7.021607142857146755e+01	-7.021607142857078543e+00	5.149178571428581108e+01	6.085392857142858247e+01	6.085392857142858247e+01	4.681071428571431170e+01	-1.404321428571427077e+01	7.723767857142865978e+01	6.085392857142858247e+01	7.255660714285716040e+01	4.447017857142861885e+01	8.191875000000004547e+01	2.574589285714284870e+01	1.638375000000007731e+01	7.957821428571435263e+01	-3.042696428571423439e+01	3.276750000000004093e+01	6.787553571428577470e+01	4.447017857142861885e+01	6.787553571428577470e+01	6.787553571428577470e+01	8.425928571428573832e+01	6.787553571428577470e+01	2.340535714285715585e+01	9.128089285714293055e+01	5.617285714285719678e+01	1.170267857142857792e+01	6.553500000000008185e+01	5.617285714285719678e+01	6.319446428571427532e+01	2.808642857142865523e+01	7.489714285714285325e+01	2.808642857142865523e+01	8.425928571428573832e+01	6.319446428571427532e+01	8.894035714285712402e+01	6.319446428571427532e+01
8.480516703749999579e+02	0.000000000000000000e+00	-3.276749999999992724e+01	-2.106482142857134932e+01	2.340535714285692848e+00	4.915125000000000455e+01	2.106482142857146300e+01	9.362142857142885077e+00	1.170267857142857792e+01	1.872428571428577015e+01	-2.340535714285692848e+00	3.276750000000004093e+01	-1.638374999999996362e+01	3.042696428571434808e+01	-7.021607142857078543e+00	-7.021607142857078543e+00	2.808642857142854155e+01	-2.340535714285692848e+00	-1.638374999999996362e+01	3.042696428571434808e+01	-3.744857142857142662e+01	-3.510803571428573377e+01	-7.021607142857078543e+00	-2.340535714285692848e+00	-2.340535714285692848e+00	4.681071428571499382e+00	-1.872428571428565647e+01	-9.362142857142771390e+00	7.021607142857192230e+00	-1.170267857142857792e+01	-7.021607142857078543e+00	7.021607142857192230e+00	3.042696428571434808e+01	-5.851339285714277594e+01	-3.744857142857142662e+01	3.276750000000004093e+01	5.383232142857150393e+01	2.808642857142854155e+01	-5.383232142857139024e+01	-4.681071428571385695e+00	-9.362142857142771390e+00	2.340535714285692848e+00	3.978910714285711947e+01	-4.681071428571385695e+00	1.872428571428577015e+01	-1.404321428571427077e+01	1.404321428571427077e+01	2.340535714285715585e+01	-1.638374999999996362e+01	7.021607142857192230e+00	1.872428571428577015e+01	5.149178571428569740e+01
8.483696082223158328e+02	0.000000000000000000e+00	5.617285714285719678e+01	3.042696428571434808e+01	-5.851339285714277594e+01	2.106482142857146300e+01	-5.149178571428569740e+01	4.915125000000000455e+01	-2.574589285714284870e+01	5.851339285714288962e+01	4.212964285714292600e+01	-3.744857142857142662e+01	-1.404321428571427077e+01	7.021607142857146755e+01	1.872428571428577015e+01	1.170267857142857792e+01	6.319446428571427532e+01	3.042696428571434808e+01	3.978910714285711947e+01	2.574589285714284870e+01	0.000000000000000000e+00	2.808642857142854155e+01	-4.447017857142850517e+01	7.021607142857192230e+00	1.872428571428577015e+01	-2.808642857142854155e+01	1.404321428571427077e+01	3.042696428571434808e+01	0.000000000000000000e+00	4.681071428571499382e+00	9.362142857142885077e+00	4.681071428571431170e+01	4.915125000000000455e+01	2.574589285714284870e+01	3.276750000000004093e+01	4.212964285714292600e+01	9.362142857142885077e+00	2.340535714285715585e+01	6.319446428571427532e+01	5.149178571428569740e+01	-5.149178571428569740e+01	-3.042696428571423439e+01	3.744857142857142662e+01	5.149178571428569740e+01	1.404321428571427077e+01	9.362142857142885077e+00	2.106482142857146300e+01	-1.404321428571427077e+01	2.574589285714284870e+01	2.574589285714284870e+01	1.872428571428577015e+01	9.128089285714293055e+01
8.486874947880064610e+02	0.000000000000000000e+00	-1.123457142857142799e+02	-2.808642857142854155e+01	-8.894035714285712402e+01	-5.149178571428569740e+01	-7.957821428571435263e+01	-4.447017857142861885e+01	2.340535714285692848e+00	-4.681071428571431170e+01	-2.340535714285715585e+01	1.404321428571427077e+01	-6.085392857142858247e+01	-3.276750000000004093e+01	-2.340535714285692848e+00	9.362142857142885077e+00	-4.915125000000000455e+01	-1.076646428571428942e+02	-4.447017857142861885e+01	-9.128089285714293055e+01	1.170267857142857792e+01	-3.978910714285711947e+01	-1.638375000000007731e+01	-4.212964285714292600e+01	-5.851339285714288962e+01	-1.404321428571427077e+01	-3.510803571428573377e+01	-7.723767857142854609e+01	-3.276750000000004093e+01	-9.128089285714293055e+01	-1.872428571428577015e+01	-2.808642857142854155e+01	-4.681071428571499382e+00	-4.212964285714292600e+01	-3.744857142857142662e+01	-3.042696428571434808e+01	4.681071428571385695e+00	-4.915125000000000455e+01	-4.681071428571431170e+01	-6.553499999999996817e+01	-6.085392857142858247e+01	-1.193673214285714721e+02	-4.447017857142861885e+01	-2.106482142857146300e+01	-6.787553571428577470e+01	-9.362142857142862340e+01	-1.146862499999999727e+02	-5.149178571428569740e+01	-3.276750000000004093e+01	-4.681071428571431170e+01	-9.362142857142862340e+01	-6.319446428571427532e+01
8.490053300581867006e+02	0.000000000000000000e+00	-2.340535714285692848e+00	4.681071428571385695e+00	6.787553571428566102e+01	2.106482142857146300e+01	2.340535714285715585e+01	4.681071428571431170e+01	-1.638374999999996362e+01	2.340535714285692848e+00	-1.872428571428577015e+01	4.212964285714281232e+01	-4.447017857142861885e+01	3.276750000000004093e+01	-3.744857142857142662e+01	2.574589285714284870e+01	-2.106482142857146300e+01	1.872428571428565647e+01	9.362142857142885077e+00	9.362142857142885077e+00	1.872428571428565647e+01	3.042696428571423439e+01	9.362142857142885077e+00	3.510803571428573377e+01	9.362142857142885077e+00	-3.744857142857142662e+01	-5.617285714285719678e+01	2.340535714285692848e+00	2.340535714285715585e+01	-9.362142857142885077e+00	3.510803571428573377e+01	4.681071428571385695e+00	2.574589285714284870e+01	5.851339285714288962e+01	-3.276750000000004093e+01	9.362142857142885077e+00	-4.681071428571385695e+00	-9.362142857142885077e+00	4.915125000000000455e+01	-1.404321428571427077e+01	2.574589285714284870e+01	1.404321428571427077e+01	-4.681071428571431170e+01	7.021607142857192230e+00	1.170267857142857792e+01	-7.021607142857192230e+00	-2.574589285714284870e+01	-1.170267857142857792e+01	9.362142857142885077e+00	-1.638374999999996362e+01	2.106482142857146300e+01	1.638374999999996362e+01
8.493231140189712960e+02	0.000000000000000000e+00	2.808642857142854155e+01	-2.574589285714284870e+01	2.340535714285692848e+00	1.240483928571428578e+02	-1.404321428571427077e+01	1.872428571428577015e+01	-4.681071428571385695e+00	9.362142857142885077e+00	2.808642857142854155e+01	2.574589285714284870e+01	2.340535714285692848e+00	-3.276750000000004093e+01	-3.042696428571423439e+01	1.404321428571427077e+01	-3.042696428571423439e+01	2.340535714285715585e+01	3.510803571428573377e+01	-2.808642857142854155e+01	2.808642857142854155e+01	4.915125000000000455e+01	1.170267857142857792e+01	-3.978910714285711947e+01	1.404321428571427077e+01	3.276750000000004093e+01	-3.744857142857142662e+01	1.638374999999996362e+01	-2.340535714285692848e+00	-9.362142857142885077e+00	1.170267857142857792e+01	-7.021607142857078543e+00	-5.617285714285708309e+01	6.085392857142858247e+01	-3.510803571428573377e+01	-4.681071428571385695e+00	7.021607142857192230e+00	9.596196428571431625e+01	-2.340535714285692848e+00	2.340535714285692848e+00	3.276750000000004093e+01	3.276750000000004093e+01	1.872428571428577015e+01	3.978910714285711947e+01	3.744857142857142662e+01	1.170267857142857792e+01	-4.915125000000000455e+01	4.212964285714281232e+01	-2.574589285714284870e+01	9.362142857142885077e+00	-6.553499999999996817e+01	0.000000000000000000e+00
8.496408466564751052e+02	0.000000000000000000e+00	0.000000000000000000e+00	-3.510803571428573377e+01	-2.340535714285692848e+00	-1.872428571428565647e+01	-3.042696428571423439e+01	-7.723767857142854609e+01	-1.872428571428565647e+01	-4.915125000000000455e+01	-6.085392857142858247e+01	-1.872428571428565647e+01	4.681071428571385695e+00	-1.404321428571427077e+01	-4.681071428571431170e+01	-3.510803571428573377e+01	9.362142857142885077e+00	-2.340535714285692848e+00	-8.425928571428573832e+01	-6.787553571428566102e+01	-5.383232142857139024e+01	-2.340535714285715585e+01	-8.894035714285712402e+01	-2.808642857142854155e+01	-4.681071428571431170e+01	-4.915125000000000455e+01	-7.021607142857078543e+00	-2.808642857142854155e+01	-1.872428571428565647e+01	-4.212964285714281232e+01	-1.404321428571427077e+01	-2.808642857142854155e+01	-4.681071428571431170e+01	-4.447017857142850517e+01	-6.553499999999996817e+01	0.000000000000000000e+00	-3.042696428571423439e+01	3.276750000000004093e+01	-5.149178571428569740e+01	-4.681071428571431170e+01	4.447017857142861885e+01	-1.404321428571427077e+01	-1.170267857142857792e+01	-2.808642857142854155e+01	-1.638374999999996362e+01	-4.212964285714281232e+01	1.404321428571427077e+01	-1.638374999999996362e+01	-6.085392857142858247e+01	-9.362142857142885077e+00	-2.808642857142854155e+01	-5.383232142857139024e+01
8.499585279568128726e+02	0.000000000000000000e+00	2.808642857142865523e+01	-2.340535714285715585e+01	3.978910714285723316e+01	3.042696428571434808e+01	6.787553571428577470e+01	2.106482142857146300e+01	7.723767857142854609e+01	1.404321428571427077e+01	1.638375000000007731e+01	-2.808642857142854155e+01	5.149178571428569740e+01	-1.872428571428565647e+01	3.042696428571434808e+01	8.191875000000004547e+01	-4.681071428571385695e+00	3.744857142857142662e+01	7.723767857142854609e+01	5.383232142857150393e+01	2.574589285714284870e+01	6.553500000000008185e+01	2.808642857142865523e+01	7.255660714285716040e+01	8.191875000000004547e+01	4.212964285714292600e+01	2.106482142857146300e+01	1.638375000000007731e+01	-2.106482142857134932e+01	5.383232142857150393e+01	7.723767857142854609e+01	5.149178571428569740e+01	4.915125000000000455e+01	3.978910714285723316e+01	6.553500000000008185e+01	7.021607142857146755e+01	6.319446428571427532e+01	1.638375000000007731e+01	2.340535714285692848e+00	5.149178571428569740e+01	1.872428571428577015e+01	6.319446428571427532e+01	6.553500000000008185e+01	5.851339285714288962e+01	7.489714285714285325e+01	0.000000000000000000e+00	5.851339285714288962e+01	3.978910714285723316e+01	3.276750000000004093e+01	5.851339285714288962e+01	-1.404321428571427077e+01	6.787553571428577470e+01
8.502761579060994563e+02	0.000000000000000000e+00	-8.191875000000004547e+01	5.149178571428569740e+01	2.574589285714284870e+01	-2.574589285714284870e+01	-2.340535714285715585e+01	-2.106482142857146300e+01	2.808642857142854155e+01	1.404321428571427077e+01	3.978910714285711947e+01	4.681071428571431170e+01	3.978910714285711947e+01	-3.744857142857142662e+01	3.510803571428573377e+01	1.170267857142857792e+01	1.638374999999996362e+01	-7.957821428571423894e+01	-2.340535714285715585e+01	-2.808642857142854155e+01	3.510803571428573377e+01	3.042696428571423439e+01	9.362142857142885077e+00	6.787553571428566102e+01	-3.744857142857142662e+01	3.042696428571423439e+01	-7.021607142857192230e+00	3.510803571428573377e+01	-4.212964285714281232e+01	2.340535714285692848e+00	-9.362142857142885077e+00	-3.276750000000004093e+01	-2.340535714285692848e+00	2.340535714285715585e+01	3.042696428571423439e+01	7.021607142857192230e+00	5.851339285714288962e+01	2.340535714285692848e+00	3.744857142857142662e+01	-3.042696428571434808e+01	-2.340535714285692848e+00	9.128089285714281687e+01	-2.106482142857146300e+01	-2.340535714285692848e+00	5.851339285714288962e+01	-6.553499999999996817e+01	4.915125000000000455e+01	-7.021607142857192230e+00	2.340535714285692848e+00	7.021607142857192230e+00	0.000000000000000000e+00	-1.404321428571427077e+01
8.505937364904496008e+02	0.000000000000000000e+00	4.681071428571499382e+00	5.851339285714288962e+01	-2.340535714285715585e+01	3.978910714285711947e+01	6.787553571428577470e+01	3.510803571428573377e+01	6.085392857142858247e+01	1.872428571428577015e+01	2.574589285714284870e+01	1.872428571428577015e+01	5.851339285714288962e+01	-3.744857142857142662e+01	-1.170267857142857792e+01	7.723767857142854609e+01	3.510803571428573377e+01	0.000000000000000000e+00	-1.404321428571427077e+01	6.319446428571427532e+01	1.638375000000007731e+01	6.787553571428577470e+01	1.404321428571427077e+01	-2.574589285714284870e+01	2.106482142857146300e+01	6.553499999999996817e+01	5.851339285714288962e+01	4.212964285714292600e+01	2.340535714285715585e+01	1.404321428571427077e+01	1.170267857142857792e+01	7.489714285714285325e+01	-9.362142857142885077e+00	1.638375000000007731e+01	9.362142857142885077e+00	3.510803571428573377e+01	6.787553571428577470e+01	-1.170267857142857792e+01	6.553499999999996817e+01	5.851339285714288962e+01	2.340535714285715585e+01	7.021607142857192230e+00	3.510803571428573377e+01	-2.340535714285715585e+01	1.638375000000007731e+01	3.276750000000004093e+01	1.170267857142857792e+01	-7.021607142857078543e+00	4.915125000000000455e+01	3.510803571428573377e+01	8.425928571428573832e+01	-2.340535714285692848e+00
